imdb_id,revenue
tt0120657,61698899
tt0926129,57197876
tt0079501,8773197
tt2223990,29824199
tt3338268,1982480
tt0790636,55736588
tt0981042,352810
tt1185431,3167681
tt1024715,3982459
tt3289956,6170043
tt1152822,122216
tt0347048,435395
tt0427152,86855739
tt1704573,9206470
tt0268695,56832494
tt0109450,1007583
tt1483013,89107235
tt0974661,64167069
tt1103273,14351
tt0322802,79493831
tt0087482,12414210
tt1623205,493311825
tt4298958,4728350
tt1334479,1134623
tt4273562,7445186
tt0085255,42313354
tt1267297,72688614
tt0138537,34857
tt1754656,97571250
tt0099654,25421633
tt0065988,31559552
tt1540741,18642
tt1247704,18000
tt0114609,11837928
tt5157018,4944513
tt0356618,67133509
tt1391092,112036
tt0024034,1600
tt0104802,6742168
tt1031969,8808935
tt0462703,5568811
tt1186830,619423
tt0337692,9617377
tt2406566,51687870
tt1320244,69432527
tt0398808,82272442
tt2870808,8265
tt0073486,108997629
tt0093692,16057580
tt0055254,215880014
tt1976608,906666
tt0373926,72708161
tt1109624,76271832
tt0099750,4134992
tt0087800,25507137
tt0053604,18778454
tt1091617,7720487
tt3704538,82409
tt0277027,97818139
tt2215477,4840059
tt1478338,288383523
tt2094766,54647948
tt0083960,6660333
tt1244668,276901
tt1285016,96962694
tt0089175,24922237
tt0085891,10964740
tt1196340,80112
tt0120601,23106667
tt3416744,3072991
tt0104558,16270600
tt0286716,245285165
tt0029453,155895
tt1180583,921007
tt0093777,14182492
tt0787474,50837305
tt0190332,213525736
tt1602613,779188
tt0090670,2347000
tt0088103,5778353
tt0120772,46905889
tt0134619,17514980
tt0119094,245676146
tt0790686,78094714
tt2140373,83301580
tt0112373,1310200
tt0106926,9709451
tt1720182,5396618
tt0360216,38585
tt1772230,3807134
tt1379182,636686
tt0287717,85846429
tt0094008,10278549
tt0117008,33459416
tt0442933,82280579
tt0188128,46352
tt0190641,85744662
tt0249516,120141
tt2239832,70181428
tt0460611,1325092
tt0120184,37020277
tt1220628,1429299
tt0846040,255620
tt0108592,3560604
tt0409182,60674817
tt5251328,66207073
tt3279124,466114
tt2239400,14056
tt0804516,7766240
tt1213648,8307227
tt0107076,74189677
tt1201607,381409310
tt0088206,14296438
tt0055100,16937969
tt2975590,873637528
tt0471030,154892
tt0406759,58010320
tt1854513,279735
tt0765128,83090556
tt0080798,4059673
tt0109198,15240435
tt0392465,84447
tt0383060,12506362
tt0086346,16478265
tt1034032,40828540
tt0346491,34297191
tt0460989,22903165
tt0499549,760507625
tt0049778,9528
tt1212909,54058
tt0184894,99274467
tt1727388,26474920
tt0414055,75782758
tt0107254,15935068
tt0266308,958989
tt1027862,17635397
tt0070707,18344729
tt0110882,763847
tt1226240,6303709
tt3707106,538460
tt0199725,27728118
tt0054698,359358
tt0090756,8618029
tt0403508,42013878
tt1024943,39997274
tt2309224,33232
tt0068473,4534
tt2938956,72629670
tt0113972,8175346
tt0077651,47160000
tt0443680,3909149
tt0101898,2415396
tt0099423,240031274
tt1810683,6485961
tt0079367,73691419
tt0120616,415933406
tt0120693,17460020
tt0816692,701729127
tt3014666,10536956
tt3335606,397783
tt0134847,53187659
tt0302640,54639553
tt2140379,31807156
tt1772925,2692864
tt1747958,42472
tt0095629,1328001
tt0089881,4164283
tt1279935,98711404
tt0241527,318087620
tt0110518,1220842
tt0078444,24000000
tt0289848,55003135
tt0145487,825025036
tt1405365,3640975
tt0102603,23562716
tt0481141,92601050
tt0276919,16689283
tt2126403,784111
tt0191076,316043
tt4276820,24121245
tt0097579,20047604
tt0100477,27931461
tt1307068,7078738
tt0118954,10686841
tt3129564,4207242
tt0188640,12924063
tt0088850,45833132
tt0417385,96464
tt1441912,4430765
tt3754940,9027600
tt0120907,2856712
tt0470765,5925637
tt3922818,7885294
tt0960790,81744033
tt0089222,10806919
tt0120478,7029025
tt2821088,439935
tt0252076,94011225
tt2131698,42330
tt0116040,33023469
tt0892767,2405815
tt0096734,49101993
tt2382396,373375
tt0036775,13886
tt0857265,4889751
tt0187738,82348319
tt1650062,260095986
tt0109593,63174
tt0120661,87178599
tt0280760,6919198
tt0408345,82751189
tt1662293,7886
tt1190080,791217826
tt3858372,8574386
tt0385002,3814717
tt0316465,53293628
tt0102558,8479793
tt0213790,13743212
tt0079758,18389402
tt0371246,55470154
tt0464049,2706659
tt0433416,20354321
tt1314228,85280250
tt1683876,338987
tt0361127,4678405
tt2822672,9420546
tt0107130,1677807
tt0077402,159822
tt2473794,3958500
tt0956038,84375346
tt0086006,55432841
tt2420006,82614
tt0328828,232722935
tt3045616,7696134
tt0351283,542063846
tt0101597,259012
tt0301727,34128314
tt0844471,243006126
tt0088930,14643997
tt2325977,17472
tt0090555,328203506
tt1702443,99036827
tt0101329,40766041
tt2375605,726324
tt0837562,358375603
tt0106489,17287898
tt0186566,90464773
tt0113855,70454098
tt0116531,21302121
tt1426329,356582
tt0182789,87423861
tt1823664,85911262
tt1621426,55282
tt0499556,40481352
tt0765429,269755430
tt0133093,466364682
tt2339741,48854305
tt0311113,93927920
tt0098577,725131
tt0356150,22605153
tt0444519,2674500
tt1535110,35100
tt1634003,32768940
tt0484111,508084
tt1649444,9600
tt1594562,78396
tt0087003,10600497
tt0280486,66200782
tt0387575,24829644
tt4950110,2082980
tt0060138,45406
tt0108308,42273609
tt3587128,574253
tt0323033,30031874
tt0094889,78222753
tt1720616,7251073
tt2268016,66013057
tt0453467,64038616
tt0111143,48063435
tt0089893,6951415
tt1559549,1436391
tt0141907,6719973
tt0088161,69821334
tt2883434,21833967
tt1212454,51138
tt0972558,23772559
tt0242587,1846059
tt0116191,22231658
tt0119668,25105255
tt1860152,453895
tt0124179,2057193
tt0373051,244232688
tt1687247,607169
tt2891174,1828232
tt1587422,2484095
tt0144964,15843608
tt0031381,402352579
tt0790628,27437881
tt0281680,1023156
tt0090567,5186646
tt2592500,12690623
tt1584016,3533711
tt1839492,9368803
tt1542344,60738797
tt1974420,3885342
tt0108207,3246063
tt2788732,76233151
tt0111301,99431786
tt0108037,34348443
tt0452702,35442935
tt1710417,455754
tt0120102,37957682
tt0237572,29419291
tt1673702,309973
tt0088758,1304192
tt2737310,253285
tt0078446,44364244
tt0083193,2028612
tt1228953,234540
tt0085980,22587834
tt1485763,49271461
tt0327597,75286229
tt3478962,8003331
tt0117883,14227
tt2282849,7893757
tt1232200,57719093
tt0107969,63179523
tt0087995,129000
tt3063516,151826547
tt2218003,6331939
tt0120595,69131860
tt1024255,21972336
tt2893490,459636
tt0086619,40218899
tt1041804,195459
tt0116743,4109095
tt0247199,416925
tt1370429,2017979
tt0986263,38577772
tt0323944,2944752
tt2293640,336045770
tt0449086,251495
tt1284575,216197492
tt0365929,17976667
tt0122151,285444603
tt1602098,7532259
tt0096028,2080758
tt0388888,228828
tt0425112,80743363
tt1197628,26973554
tt0120133,8345056
tt0440963,444100035
tt0166813,73280117
tt0486585,28497
tt1648179,73100172
tt1587707,5386242
tt0044079,534
tt0118772,11690
tt0110442,30626182
tt0120835,1782005
tt0189998,8293784
tt0443559,2961647
tt0045793,36416
tt1172049,4366460
tt2368672,23022738
tt1632708,55802754
tt2378281,44467206
tt1532261,2506211
tt2309260,42964410
tt0102713,74787599
tt0198781,579707738
tt0403016,3344431
tt2235779,8509867
tt0195685,256271286
tt0881320,23209310
tt0914798,9046156
tt1131734,31556061
tt1188996,42345360
tt1112115,105422
tt0499570,8965
tt0301470,63102666
tt3352390,3759078
tt0267287,449275
tt0150433,424798
tt0799949,87238158
tt0101272,191502426
tt0293508,51268815
tt0112641,42512375
tt4385888,7214806
tt1922685,1197759
tt2319580,4292517
tt2364841,62675095
tt0092603,4637920
tt0435528,5285197
tt0168501,34573780
tt0102685,83531958
tt0155776,3117085
tt0437447,3752325
tt0033563,3731
tt5129510,43635
tt1289401,229147509
tt0120910,90874570
tt0086618,4300000
tt1422020,465725
tt0093493,42721196
tt0073317,24441725
tt2097307,16816647
tt0760329,40946255
tt1655460,23812816
tt1265990,40492652
tt1391137,60673972
tt0101862,89325780
tt0111282,71567262
tt0415932,81698
tt0249380,940944
tt0313737,93354851
tt0145660,312016928
tt2369135,43577636
tt0376717,829140
tt0258153,9688676
tt2359024,993313
tt0082158,59303359
tt0097138,10166459
tt2402985,52909
tt1049402,617334
tt1536044,84752907
tt1531901,89237
tt0090583,38702310
tt0330702,337265
tt0477347,574481229
tt1423894,4439201
tt0085382,21156152
tt0433035,85468508
tt3530002,52395996
tt0113987,13681765
tt1339161,83451
tt0146309,66579890
tt1226229,91720255
tt0361498,42108
tt0765446,74939189
tt0078869,35841901
tt0107472,449707
tt3316960,44779195
tt1700258,50448784
tt4954522,514870
tt0056218,2757256
tt1596343,626137675
tt1219342,55675313
tt0119738,299288605
tt0087298,32980880
tt0065775,13300000
tt1523483,635162
tt0306047,220673217
tt4158096,3719383
tt0292490,316221
tt1758595,335359
tt0077531,20388920
tt0339806,87385
tt0465580,48858618
tt0062472,11990000
tt0361309,3361213
tt1996264,1386088
tt1865505,857522
tt0100258,5835247
tt0434124,9950133
tt1648190,50701325
tt0097116,22026369
tt2205697,977671
tt0089118,20603715
tt0118655,67683989
tt2404233,31153464
tt0094947,34670720
tt4094724,79213375
tt1198138,73830347
tt0072684,198992
tt4196776,415484914
tt0106521,1753979
tt0114113,2832826
tt0326208,31651
tt0119123,16228448
tt1259014,551697
tt0091790,40479480
tt0403217,463080
tt1067106,325286646
tt0348333,18637690
tt0086984,8801940
tt0421054,22984628
tt0999913,11168712
tt1790864,348319861
tt0099747,9645440
tt0380599,42580321
tt0120777,5881367
tt0128214,42953
tt0117589,13417292
tt0103007,11000863
tt1840309,288885818
tt0091064,60629159
tt1499658,209838559
tt2473510,78903124
tt0111400,16487349
tt0091981,1579260
tt0489237,47817020
tt0250223,3115188
tt1433108,35626958
tt1034303,51262751
tt0091530,17502499
tt3470600,634208384
tt0105459,5430822
tt0472043,50866635
tt0036868,23656620
tt0113347,41200020
tt0361596,222446882
tt0367085,14821824
tt0100944,10360553
tt0498353,35728183
tt0258273,4677852
tt2304771,8323085
tt2582500,6900335
tt0451070,5965
tt0049470,8190
tt4649416,42580920
tt0976247,52132
tt2042568,32960249
tt0160916,58900031
tt0105046,5471088
tt2334873,99104804
tt0390538,638521
tt6273862,76319
tt0248216,251877
tt0095631,81613606
tt0204946,90449929
tt0443473,8642858
tt0424880,45128
tt1972779,38609668
tt1564367,214945591
tt1540133,5360274
tt0758774,39394666
tt0209958,61334059
tt1895587,98690254
tt4079142,26632
tt0268995,37317673
tt2433040,1236094
tt1091722,17164820
tt4258292,841040
tt1480295,39881
tt5311514,5017246
tt0478970,519311965
tt1586752,538690
tt3797868,23079932
tt0406375,65079104
tt0381936,3278000
tt0369735,82931301
tt0100946,1218730
tt1694542,162756
tt0167260,377845905
tt1018765,8527658
tt0436339,292817898
tt0096289,4870903
tt1045778,62357900
tt0901476,58715510
tt0108174,11585483
tt1331064,1296971
tt0065207,7100435
tt0115759,70770147
tt1559547,60052138
tt0452637,72785169
tt3522806,21218403
tt0402894,37691644
tt0070735,156000000
tt3675568,308156
tt2355495,15071
tt2272336,9195
tt1198156,894964
tt0071604,28754
tt1094241,501360
tt0964185,518522
tt2278392,87097067
tt0494238,62803180
tt0426592,71571300
tt3483712,256978
tt1386932,205675
tt1045670,3512016
tt0265086,172989651
tt0116996,37771017
tt0098230,3169719
tt1176251,165888
tt0480255,29397654
tt0097814,10151019
tt1846472,85154
tt0109297,16696219
tt1876277,712216
tt0449487,5798974
tt1820555,1997922
tt0076009,30749142
tt1482459,348840316
tt1178665,37461274
tt0089560,48230162
tt0988595,76808654
tt0100332,3905297
tt0081383,14796236
tt0061473,36488
tt0119305,77910
tt0354899,4670644
tt2567026,77041381
tt0056241,4139
tt0099327,1494969
tt0089907,14237880
tt1723121,269994119
tt0071577,20563273
tt0072951,20000000
tt1047494,41975388
tt0089346,7562164
tt5595168,5725482
tt0111257,350448145
tt1323594,543113985
tt0253474,32572577
tt0102045,4654288
tt0200071,293092
tt1078912,413106170
tt0981227,33556631
tt2103281,710644566
tt0066999,35976000
tt0838232,76025134
tt1907731,25342
tt4726636,4925446
tt0492044,77578320
tt2726560,62944815
tt1456941,4936
tt3553976,5879835
tt0126029,487853320
tt1043451,879913
tt1210819,89302115
tt0120645,4356216
tt0142342,234801895
tt1333125,8840453
tt0112642,287928194
tt0100395,39071603
tt1305591,39233678
tt0411477,75986503
tt0265662,80693537
tt0971209,22955544
tt0116722,409144
tt0098369,3077361
tt1931533,32226382
tt1748122,68264022
tt0101921,82418501
tt0058461,14516248
tt0093476,9868521
tt0887883,60355347
tt0113101,4257354
tt1229340,173649931
tt2717860,7734
tt0119326,14009368
tt0080756,7470348
tt0234829,19772447
tt0486576,301913131
tt0089885,2023414
tt0106950,6739141
tt0269347,46061847
tt0084684,10490791
tt0425123,48318130
tt0071853,1940906
tt0094021,2228951
tt3488710,61181942
tt0460740,25343
tt0116308,402749
tt2178470,3827466
tt0398027,855009
tt0115994,49620
tt0077288,20424259
tt5462602,56411585
tt0166175,4177818
tt0109836,22006296
tt0048956,134241
tt3266724,863808
tt0066808,136200
tt0815245,41633384
tt0093106,1155020
tt0120596,36911617
tt0196229,60780981
tt0118694,2738980
tt0379225,4605682
tt0102266,59509925
tt0431461,11455
tt0477095,216839
tt0085551,1645711
tt0107277,1640220
tt0118971,60944660
tt1839596,986697
tt1464174,82686066
tt1680114,8452
tt0493464,342463063
tt4030600,29874280
tt0118564,6330054
tt0317198,40226215
tt1951181,5952884
tt0095916,316199
tt0074958,23690757
tt0349683,51882244
tt0390109,16214
tt0106452,428868
tt0469641,70278893
tt0072890,50000000
tt0145893,4398989
tt2338424,282083
tt0085333,21017849
tt0120689,286801374
tt1515091,543848418
tt1781922,54418872
tt1800741,35074677
tt0083550,12534817
tt0077766,81766007
tt1707391,70851
tt1489889,216972543
tt1244754,6783129
tt1379228,413051
tt3316948,27262374
tt1826660,14370662
tt0097368,38903179
tt0059112,315695
tt0116594,1875527
tt2994190,79624
tt0120888,80245725
tt2224026,386041607
tt0976051,34194407
tt4226388,3192275
tt0081207,22482952
tt0435761,415004880
tt0347618,563718
tt0116707,4619014
tt0367790,365727
tt0308208,20154899
tt2091256,73921000
tt0091637,12303904
tt0131704,35134820
tt0405336,374743
tt0161100,25059640
tt1204975,63914167
tt0093231,1749956
tt4481414,43069254
tt0112792,84919401
tt0094890,25024919
tt3090634,65460
tt0350028,49718611
tt4796122,349183
tt4468634,1526698
tt1213832,26042
tt1860213,94073028
tt0268126,32801173
tt0092796,14000000
tt0078767,86432000
tt1231580,443140005
tt0082979,40382659
tt1787759,54161287
tt2215395,29494
tt0192766,403069
tt0080461,2013193
tt1976000,507463
tt0329028,39267515
tt0082484,20962615
tt2345112,653651
tt1416801,1188194
tt0454848,88513495
tt3544082,4247285
tt1411704,183954145
tt1334553,48764
tt0094667,1267578
tt0104389,88036683
tt2243621,13567781
tt1603257,921752
tt0117802,4555020
tt4687848,218044
tt0192614,50802120
tt0248012,596591
tt2555736,85978292
tt2243389,21245677
tt1850457,87044645
tt3783958,448864344
tt0472198,44420167
tt0102388,2853801
tt3195644,52218558
tt4005402,3621046
tt3074732,239969
tt0118577,59921
tt1175491,29560587
tt0897361,9669758
tt0376105,90754475
tt0105378,2735731
tt0119654,589390539
tt3774694,861057
tt0087981,150463
tt0250687,85498534
tt0093629,44793222
tt2310332,956019788
tt0082517,31672907
tt0425758,4439482
tt0463854,65048678
tt2656588,14591
tt0048960,42000000
tt0101917,34872033
tt0119209,113069
tt1376213,6399
tt5071886,4388789
tt0097991,108154
tt2511428,24732
tt0277895,294758
tt0181739,14026418
tt1268799,36192775
tt0490084,69485490
tt1705772,1373444
tt4270516,7205073
tt1881002,187112
tt0104431,358994850
tt0127349,270745
tt0306734,9081057
tt1524137,96262212
tt0111756,25052000
tt0125664,47434430
tt2398231,3819421
tt0216800,3830441
tt1863347,19705392
tt0088330,4239154
tt1935179,32613173
tt0189584,3728888
tt0102631,18634643
tt1212450,55404207
tt1648112,18261046
tt0361925,14615099
tt0080684,538375067
tt0899106,36088028
tt0316396,48462608
tt0113253,15116634
tt0407265,9015303
tt2380331,3449811
tt0343996,4408011
tt0044081,49523
tt1289406,1818681
tt1440129,65422625
tt2322441,569651467
tt0986264,21897373
tt0091499,7433663
tt3385516,543934105
tt0360201,41682237
tt1137481,1275162
tt2404463,229930771
tt1402488,64006466
tt0096098,29300090
tt0278475,39418836
tt0384533,366037
tt0096378,1883811
tt4266638,144822
tt0102005,7434726
tt0100594,2075084
tt0416236,71195053
tt1285309,7043835
tt0101615,1193062
tt0120787,67638368
tt0120481,1851761
tt1425922,7454185
tt0138749,76432727
tt0162360,1955933
tt4411596,9200168
tt0457430,83850267
tt0783233,50927067
tt0090830,31853080
tt0108451,18898806
tt0985699,83077833
tt0431308,53695808
tt0390521,20645757
tt1343097,5190196
tt0261392,33788161
tt0242653,427344325
tt0268200,852206
tt0086200,63541777
tt0055031,12180
tt1146325,29169677
tt0092699,67331309
tt1183923,361960
tt3756788,531996
tt0290145,476551
tt0105488,11749595
tt0306841,55534455
tt1723811,3909002
tt0446029,47664559
tt1640548,972512
tt0432348,87039965
tt0822849,22136
tt0095647,34603943
tt0211181,66957026
tt0283503,458232
tt1714210,484592
tt2103217,31081
tt0106918,270248367
tt0144178,12044
tt0089908,11137801
tt0245686,30987695
tt0099892,39404261
tt3499096,25070261
tt0090735,6637565
tt2140619,492332
tt0100405,463406268
tt0462338,7164995
tt0137386,2070399
tt0367959,82169884
tt0090729,112132
tt0457433,73534117
tt0454876,609016565
tt0118531,5727130
tt0091671,1355728
tt0085334,20653717
tt4353996,113231
tt0864835,275698039
tt0087589,17513452
tt1073654,12125431
tt0115669,1113103
tt1827578,9342
tt0318283,15368897
tt0103241,63707829
tt0177888,27841
tt0099762,23472449
tt0221027,83282296
tt0090917,8988731
tt4080728,3479315
tt0141399,3003296
tt3534282,31309
tt0838192,230967
tt2263944,50461371
tt0266489,9692135
tt0103285,3826459
tt0479537,418296
tt2296935,901596
tt0116141,24727
tt0188674,104257
tt1230414,219103655
tt0164912,300135367
tt3320578,231046
tt0098439,63408614
tt0110725,38590458
tt5078204,49619118
tt0112818,39363635
tt0092644,299965036
tt0024216,651
tt0095675,7263129
tt0266987,62362560
tt0758794,43545364
tt0255653,4634077
tt0890870,63300095
tt0114287,31596911
tt0441048,32396427
tt0091474,8620929
tt0077572,7230000
tt0099528,39024251
tt0083113,2022771
tt0162983,51880044
tt0455960,25399945
tt3369806,43967255
tt0482603,65097693
tt3318750,108808
tt4057376,10495305
tt3387266,3902185
tt0195714,53331147
tt2398241,45020282
tt0085159,6333135
tt1692486,30722632
tt1787797,65310
tt0097481,60864870
tt0164085,2160710
tt1014775,94514402
tt0104797,48169910
tt0146316,274703340
tt0079714,11988469
tt0110557,16453258
tt4341582,8874389
tt0097889,1145404
tt0088993,5000000
tt4849438,254158390
tt1700844,3143514
tt1397280,376152455
tt1178663,5306706
tt0095800,31753898
tt4312536,379990
tt0086960,316360478
tt3779028,61653908
tt0144528,166339890
tt0290002,522657936
tt0439817,77303
tt0089913,358574
tt4337690,4842699
tt0105211,4651977
tt0155975,37170655
tt1922777,82515113
tt0113957,50727965
tt0093407,12396383
tt4814290,391957
tt0900387,9337930
tt0409072,19225992
tt1324055,312187
tt0212712,20205757
tt4196450,16779212
tt0226648,4811282
tt0118972,42868348
tt0970452,19652185
tt0441007,3826568
tt0234354,2534372
tt0097235,28890240
tt4877122,86089513
tt0424205,17709155
tt0255819,29381649
tt1703148,176669
tt0411705,66853
tt1232829,201585328
tt0103919,25795897
tt0138097,289317794
tt1262981,221805
tt0317248,7564459
tt0081414,3910019
tt0058182,2360561
tt0114536,3150170
tt0463998,43095175
tt0419843,17562071
tt0402158,12373145
tt2597892,551760
tt0082186,41092328
tt1067733,57468
tt0320691,95708457
tt0129290,202292902
tt1023490,240159
tt0117247,97529550
tt0433400,51024243
tt0301893,2106838
tt0101507,57529070
tt0058150,51163593
tt0303353,1521593
tt0111187,3180674
tt1133991,44872
tt3040964,966554929
tt2932536,62198461
tt0109830,678226133
tt0117918,53854588
tt2910814,600896
tt0082533,17985893
tt0115751,3826798
tt0098536,71079915
tt0311429,66465204
tt2368619,50269
tt2554274,74679822
tt0118749,43101594
tt0263757,44617342
tt0091867,21041453
tt1464191,60048
tt0161081,291420351
tt5173032,73121
tt0417433,17496992
tt0066206,61749765
tt0138414,871759
tt1440345,143979
tt2062575,2393988
tt1033575,82584160
tt1591095,99557032
tt1082601,32482728
tt0078199,19703082
tt0078966,51718367
tt2937898,5749134
tt1817771,70958
tt0101786,4603929
tt2452042,246233113
tt0089798,12918858
tt1415283,93251121
tt2371824,6508
tt0160401,14011454
tt2332518,16963608
tt1931435,46522137
tt1355644,303144152
tt4263482,40423945
tt3236120,7452512
tt4217392,362657
tt3387542,39712000
tt3264102,798680
tt3409392,7179391
tt0264150,19526014
tt0388182,268461
tt0261983,378176
tt0314412,9781854
tt0097244,4751175
tt0117718,12658486
tt0105652,152322
tt0066601,83956
tt0089961,23717291
tt0947802,44655002
tt0351977,57223890
tt0095362,136567
tt0482088,28041861
tt0342258,50871113
tt0083911,1080769
tt4630562,226008385
tt0082089,24058838
tt4257926,73983003
tt3289728,33258
tt0475290,63647656
tt0118570,23144499
tt3966404,845464
tt0120126,116806
tt0083530,27150534
tt0258463,214034224
tt0466342,85749034
tt0298228,41062976
tt0103893,16624456
tt0090888,5839031
tt2023690,61782
tt1355683,99775678
tt0090206,2052466
tt0441909,85585177
tt1221208,706546
tt0102510,86930411
tt0111503,378882411
tt0100502,45681173
tt1291150,485004754
tt0113303,12201255
tt4679210,
tt0124102,713239
tt0034492,267447150
tt0281358,47494916
tt0163025,368780809
tt0330793,54700105
tt0405469,37384046
tt0342882,29121
tt1594972,30734502
tt0258068,27674124
tt2431286,37709979
tt0157583,4301582
tt0079638,22228000
tt0046912,18816
tt0113808,5221281
tt0114814,23341568
tt0252028,15125687
tt2017038,6263670
tt0120604,102744
tt5278832,108846
tt1684233,9747
tt0399201,35818913
tt0071562,48035783
tt1606378,67349198
tt0312549,9439660
tt0107798,195268056
tt0120684,6451628
tt0090738,25205460
tt1300854,409013994
tt1726592,3242457
tt0822832,255743093
tt0106220,48919043
tt1063669,32350637
tt0391198,187281115
tt0088178,5108872
tt0065916,19319254
tt1196141,76196538
tt0134154,635096
tt0814075,327205
tt1032815,15821907
tt0077928,35000000
tt1841642,4476578
tt0056172,45715757
tt1521090,2135121
tt1185416,43053376
tt5247022,9588282
tt1414382,32054369
tt0164114,22593409
tt0120593,11532
tt0234215,741847937
tt0123923,4417
tt0180734,44102389
tt1899353,9148519
tt0384680,19126398
tt4193400,3083973
tt2390361,25288872
tt0384537,46982632
tt0305357,259175788
tt0283026,34411240
tt3808342,6659121
tt5029608,880883
tt2381111,62076141
tt0096037,8253123
tt0109813,341631208
tt2713180,85817906
tt0295178,296938801
tt0453562,97470701
tt1311067,39421467
tt0325805,65565672
tt1496025,62321039
tt3110960,560592
tt1188729,20648328
tt0088763,381906762
tt4183692,14401617
tt2101341,18074539
tt0368447,256697520
tt2318405,3427641
tt0065421,35459543
tt0068638,9588
tt0218553,65586
tt0119951,41230799
tt0912583,312751
tt0450278,81979826
tt0126250,10920544
tt0094321,7305209
tt1512240,790421
tt0429591,22989957
tt3824458,828874
tt0285742,45011434
tt0095145,3838793
tt0413267,813367380
tt0118742,294064
tt0293832,154642
tt0064665,44801177
tt0094764,882290
tt3011894,3106530
tt0364970,72109200
tt1130884,294805697
tt5606538,55972241
tt0095326,6436211
tt3398268,561085
tt0838247,2425535
tt0160797,71732303
tt2321549,964413
tt3416532,47309313
tt1190905,499110
tt1579361,1358668
tt0093105,123922370
tt4062536,3769214
tt1583421,375740705
tt0112864,366101666
tt0995868,7846608
tt0098575,1132112
tt0362120,90710620
tt1764651,85028192
tt0099422,162738726
tt0100404,86303188
tt0332379,81261177
tt1313104,857005
tt0095705,78756177
tt6265828,1951683
tt0107286,12526677
tt0102460,20246790
tt2053463,63414135
tt0986213,6773493
tt0117677,2068490
tt0139654,76631907
tt3832914,73256266
tt0110516,18137661
tt0091344,4711220
tt2911668,45895
tt0233142,18720175
tt1045772,20768906
tt0918927,51699984
tt1334510,112909
tt0082200,15578237
tt1810861,741838
tt0452625,59768495
tt0099871,26118851
tt1334470,708726
tt1029360,95437994
tt0095687,13854000
tt0179063,40717
tt0381849,70016220
tt1074638,304360277
tt0119586,394079
tt0910936,87341380
tt0475944,37598767
tt0085970,64783827
tt2140037,3067531
tt0483607,22472631
tt0203408,12614346
tt1126591,89520336
tt0970179,73864507
tt0074285,33800000
tt0103074,45456285
tt0322725,56878
tt0065938,5200000
tt2011159,54323210
tt0399295,72617068
tt1731701,933847
tt3960412,9680029
tt0066580,320610
tt0933361,1484930
tt1433811,3428048
tt0093640,35509515
tt0278488,31283740
tt2172985,77450
tt0479162,7202
tt1754811,228004
tt0103253,1008404
tt0929632,63649529
tt1340138,89760956
tt0218922,35402320
tt0364751,73029190
tt0084855,53993738
tt3235888,21729511
tt0056663,24517
